user_id,business_id,stars
UNSUk0fGl4vhMziQT4qiaA,SzxOy1hNMGeZPnhzbhMSog,3.0
alUuOskFSl1bODjnce2PpQ,u2ETlHOcFdRz4BxcdfsK0Q,3.0
KBVL9aPlcLVwqyFQ__EeIA,e178giuAicIhb16ymOtiBg,4.0
MieuIn24iFp_fD3E5biDxg,QrFuG9RN3UfUeE843mNlAw,2.0
WlWgl1aWl-8wGZYUncV-2A,Gk_UEn9WJeXg0BFdz6R0fg,5.0
MHd8KD_H3oCcITOg1K2q_g,Jo3Cpvf8fpfcAIFG3TagbQ,3.0
4DqsftnLlMydDjpfF7GIrw,UpSHAMogY9ubMGbuNAV5nw,5.0
3Um13SFZrbYp_JC7LD1tLg,xFzZuaPWWTQ5NKsXkKDlVQ,3.0
2vJ2e51kdbdAmAo_HTr4KQ,w5-llUi5t59YZRI_dOSi0w,2.0
bW9Im3L8FG_8ZORBoFl8UQ,RtUvSWO_UZ8V3Wpj0n077w,4.0
8g_iMtfSiwikVnbP2etR0A,EW4B5bRjOdYwgRYH2uF-1Q,4.0
atXRV9crRDO2VzP6XOquJg,9tfw-OEfpF0qC2hSzRks6g,4.0
Fv0e9RIV9jw5TX3ctA1WbA,EQ7PtG9GzraQ7kYi0j8geg,5.0
TvsPmBJt_Ei1RdOtVhjjiQ,4v5ZLpmNn13Mze1w_XfWHw,3.0
3aYeG-x5A44GIgmBHrwyAA,IE-FSNn9Zx9YFx3nJV4C1A,4.0
xLoEhU6zvFzcc0erH7gfyg,Z5eukYH32_nFljOTC2DJ0g,5.0
ByzCVvaqoMQMrWWUhEivBw,su6PPlJWHlDv1r_fu4f5ZQ,3.0
euOQNSt5T4pfy6LaZn-XSA,cUwNW5NEua_yMcAx-X2sMg,5.0
RrLRd9M2Q6iYCNnKMZsdtw,DjRMmmVjz2UIH5y5-dt8ww,3.0
M4yYtAXehUzaHB1ghl6EXg,s6lTNO57vXsfzyYrPfXOvA,2.0
BFcBwoxpkKGUIeUzOU0rRA,tOPqk68NwU7I_YcTM11eaA,4.0
Tc3GAQdAfOW542ROdyCZPg,grVfUvD9bvdDiK1UjlCo5w,5.0
xH63knKaVhclXU2gSP1q_A,l_MAsRrpzf2sXPykr9DyxQ,3.0
PHQ1uBpt3MLlDl3jzEs4QA,k8vdpo7cRgg4CtRcxYEfrw,5.0
voJVY9eC9MXKfk-7igUCJA,84WYW7OfV-IXUJk95EL5_Q,5.0
g_4zySOI_HisK5rG_2dw6Q,CoyeXg8FBsS_d20QzNIy-A,5.0
o0TZ2hroc7DK6CM73ll-1g,OGQ_6nIn4QQL2U6t0XeHtA,4.0
j1tqWHCnEG9kTbTeipojDQ,9qWjF5SiK2_MGnu6wBcp-w,5.0
IgPXs-Vpd3p_POXau4szFg,_xAJZOKBMPOe47p1MphB2w,4.0
pkpzIhX1mNzLLEEyj4syKQ,Bf-yMQiSmDZyqfGyFKQ0bA,4.0
FQzMahuwloL7r44Gl_lNNA,X88w0XrUSIKue9Vuwtqs_g,3.0
7cgp0EXG11v-y4F6sDU1hg,VD0zZKG_ZEz_VYlKLtu9Zg,3.0
Ti5Bpj0eRmRYTBnep63S1Q,cJWbbvGmyhFiBpG_5hf5LA,1.0
cUKuQRcr7Ln6GwDZrRHdwg,J6qWt6XIUmIGFHX5rQJA-w,5.0
i_DR3vdE73nVm2GlMbGpGA,-wDNRL4lm1UgeFLG9KcrjQ,3.0
PKEzKWv_FktMm2mGPjwd0Q,n-__s2zvTUb_JlWP1knC1A,4.0
-gQm-IoK2_BMEMx9OgtQnw,bvow46stEejfxnnqEKTAyQ,4.0
9OYlUJNM5z39Qr-hSyKGRw,Rii85bzYKGC9P0zOyAem6A,4.0
pUQdU4MlkB46jIdYs9oMUA,5eV8oUGdBXylwB7HeaDFOA,5.0
VhkjxxBz-A4M-mMncpn1ZA,Z6E2Syzo_IYLIGpI5tSpRg,4.0
X9qakqm1ypizTTiC_R58OA,gIOpptgl57KGrOAFw_ViIw,3.0
VMfwMYh8iJapW807Pu1Diw,LWDWVUJnwSUyDWOmgW1rqQ,2.0
1Qo3Pw-XRPaaNfpGPmmORA,W6qbc2YvI8Xeak5yO4JyiA,1.0
L8P5OWO1Jh4B2HLa1Fnbng,rioQ_p2pILNbJ4Xp5jW6-Q,3.0
T4S0tAaQR6elsMtWTIc__g,7l8IkCAwZ3e2jPY2faZSgQ,3.0
2EmXMRaEsMxaA_uYHollaQ,JpgVl3d20CMRNjf1DVnzGA,3.0
84QB68o6tfS7RcTWlHLR1w,K8MWIwCrS5w-Dbi9UHOlhw,3.0
C1xXm0K1Uo3cM1DxvQDd7A,nyM76RUyFzekHHmYEU-KBQ,4.0
BRkfT1_6dVouyUVfN4R-Pw,BCAw9a_kyx2RddRH9tMmKQ,1.0
7hElQBiE_x2HZk6yJMVgNg,_K63HbZBVQSBCvQicQdl-A,5.0
fmzIm7RxEdii5Jz44PtO7g,ndzT1maiVwpz-7VFFzAb5Q,5.0
2krGQJ6P0hm_s6NxA09IMw,3GEEy7RP6e4bT4LAiWFMFQ,4.0
nyl_1VcRIAyI55bb_scpdw,w-As0KSwy8pqMClOea-NLQ,4.0
39VYc2nWSdvdTCldsDJ7qw,C8Ehjy_oDzYcy3-wf32Y4A,5.0
7LCG3o2KW2jgKgbKN0DQOg,dLRJhdnelmOXRa3WeeTbnQ,3.0
SmHCmowr7X1LvOKs7z4nyQ,6Q7-wkCPc1KF75jZLOTcMw,3.0
kmjsIXWv3JJQpnB9USgHBQ,77h11eWv6HKJAgojLx8G4w,5.0
rNjgVKaBh1PlUA6dYB6EUw,KW5edXlPGeZ0cx7MiJyamw,3.0
FMqXkkfaOAUQaNo8a5w20w,RkqN70Pidy6_tAWMvodOLg,3.0
gt5NfNrG8e_4TNBZeyBbfw,CauQnqZ5eowyrr7oWF_p3Q,5.0
U0NPWxHx8MEG-nbBS4ejPA,uOWWk2duBzNao8fiQFWkJQ,4.0
8l6mJUy1jMEjso7iMQHHgg,RyDiwx4xD3Lx8sWHx1aFlQ,5.0
y1ZxiCnd_8O0yF4aN4qxiQ,lu6IAy3HQaQytbKIAPh2EA,4.0
0gtEsazPeHr5rj2IAsZePg,yHIm8z6U4MAVRurRb8BuyQ,4.0
D-_yG-XuT_-gf3six6a7mg,CqU7SXYRo9EbMwlxrSvErA,1.0
E546Hg-ecSD37DFMmZzq7A,cUwNW5NEua_yMcAx-X2sMg,5.0
hVidDZUvOiy3xl0v3WKJlg,IUffC7UMj76uy-H7C9MnMw,5.0
xLoEhU6zvFzcc0erH7gfyg,UTXNr62dGSK-tet8OeXUcQ,5.0
JBB3gGWHLSpic6fz9v5s6w,M1U7h2PUg_smJI8fgeixOw,5.0
RoJCMSycQZGEefAh8-OHJg,61pecmfztHO2SLs-WRkwVg,4.0
Q7IoE5m2heQKThuVq3SYFA,H8qpFitIesth86zqR4cwYg,3.0
MMxRLgkd-MgwowmggmR2Dg,02pL_Xj3sTO_lHcWqUcwKA,2.0
U1XB9-3lh8Z3Eki6qU-v2g,kwacNh9UDn_sIf0-wBatgA,2.0
J3ucveGKKJDvtuCNnb_x0g,v8mNCaIvffBSJf4FG3uLMA,5.0
NnrCwpS1i5mZtkGGzmIk0g,e6abKOxJ2CyEwXLq2tI-yQ,4.0
CNaaizAUc2c4WIb1M3BBPw,Ffhe2cmRyloz3CCdRGvHtA,5.0
Z3f78GereM3pspS5Yqjlqg,RqmORv3974ZDC6Zh4nSQwg,3.0
HFECrzYDpgbS5EmTBtj2zQ,rcaPajgKOJC2vo_l3xa42A,3.0
cFQDeYUQXXx2iUfyOvO6ig,vn5f16PcHU-feucWgK7r1g,4.0
zc3saQQEeTBQbk3GeqtxvA,HUYEadSbGSQNHXFmT2Ujjw,4.0
WXDj6mmyrJi5q5nHKJ6H7w,8tMy7yEeNVYylVVFRlPmdQ,4.0
zPadAb9MnwcSHiwcUtAlIg,f5O7v_X_jCg2itqacRfxhg,3.0
rdysF0ymVkMX82Bu_8x3nA,SOA7a5EC6cz2shD8CgB_7w,3.0
DzqjWaOE4CMJS5cxnpD8ZQ,D5oYTE-sbkV2wurOWOGzjQ,5.0
KQ_XMjIB5mQS4NRhT5cesQ,DKXUkIrFnMUMF535gf-dPA,5.0
xnLliq9Majlk9i0Orf7Iig,bg3YcuqVyQofTz5d4kKgug,4.0
sdD7FsJOmalb1JQpgqKJhQ,uCi2ropZuhG4XVcMDaurAw,3.0
YGhfM-MzZ10FQuMyWqh4Vg,IT_4EEIbv6Ox1jBRMyE7pg,3.0
ofyO3h7_G7ADgsH5Hb28iw,S2_YSVQlTxu0ABRDEsze7g,1.0
-d2daWmftYumOaYpbD5D8Q,Mrqk1ydkvgKtlxrExCv6gQ,4.0
bydI3xl_ZpDZRbAQMAPITQ,3BCsAgo_1i4xMuTyLKMLRQ,4.0
i6nzTfZ8TRckJOGgZIpr5Q,W07TY9cx2ZpDQyAn0ynMQg,2.0
mOVyk3O18VY5nrUMTZgM1w,TFir3K4lH_s96w1GqivM2w,3.0
7eKtHkxxWvI465WbDJj4dw,pSMK_FtULKiU-iuh7SMKwg,5.0
sDlRFzGHzfpFHaxvJ1JtTg,T2UjreBalkWBvEwnpijgOg,2.0
mKbWdlAj553VtG7ZACycfg,Cbr_THdFrhePgJoqQ9X6gQ,5.0
2qTCiejiaPcHD2vawRrWZg,NCFwm2-TDb-oBQ2medmYDg,5.0
sdD7FsJOmalb1JQpgqKJhQ,7ibuDLfx8gEhESAufYIySw,2.0
TsBUWbhRhuiEMXb56kL0Cg,g7OwoWQ_haDYnfmhCYMvSg,4.0
ehzvSXsijzgxsYHvXeaS-Q,jluEI1ZDQDeJlbl-M3YH3Q,3.0
0XUT600cCh-fFCS4SZe-tQ,yM7O2GNHs6L1qQ6lqVTb6A,4.0
WZojlBpeuNhNew_EjB7GLA,n8Zqqhff-2cxzWt_nwhU2Q,3.0
ZT70ZzpVrWl013A-sId3Kw,8mKV3KThn3wXGL3OVxrCNg,5.0
9EWR2_AULBcXID8ptXX_kA,Zq9WPT7ZAOYlQ0GV8OQWKQ,5.0
f4GXSyxFoHFNW7Og0J3WXw,8YjfILsV0xu84t0aTiceig,5.0
m7z-tX6XDZ27xGhGjnI21w,RCecFvaY8EWy9zP_0DkxTg,3.0
VZt9TP_PZI7KLAN16x0lzw,oWTn2IzrprsRkPfULtjZtQ,5.0
M6olJVnPF00VnRDdigWrJw,h8cJUgjj9KxxJoj62fHWRA,5.0
o2pZO42pH0_xXrcRYG31xw,EyPDvFnc8Jh1kAZZMHoApQ,5.0
ovFBhEt28yMjW6hBBHp_gA,RMzjD_LpED02tGGafX0RBw,5.0
FREeRQtjdJU83AFtdETBBw,5FVTSx9CIzvA3i3AOVaj8g,5.0
bWTIMv6FKnkOEfxw7yR5jw,eStn1HCGNcKiLXc0pfvZxg,4.0
Ukfww2y_kkyYkt66DB8B-Q,zb61eT_ChYctlCXcIqlW6Q,3.0
5L6jkxWlbBO3YWP6kQ2VrQ,XH2TZmZt6gzHHpjqk8C6pg,3.0
7VsihmrVZJzUSL_VqjEfzA,_y1Et7f4NE6D1P1GzphlIw,4.0
5CgjjDAic2-FAvCtiHpytA,ae95XSsD37OQfOWF92GjNQ,5.0
ffknU3Jt63V2IkAmH_DpOA,hDL3Q-GNQlOuE04_zWEMJA,4.0
mb_8jXannipO5T5V5kGXiQ,Go5NmEeWyTJGqFWBPauZ2w,3.0
gZ5E2M71sRiMa_2_bt_MCg,dy0O7DaSUd49NZWSEtvz_g,5.0
bvPS4vrfiO7ZZ4KAo8KBTw,T419Y3fiJW9EuFDkFougVA,4.0
_i3IZYU28R3xgV4hxkmKjw,Mh84_j7YmRrAcm0DWV4bUw,4.0
U92V-gp13uMZL-sl_naTHA,6WU_JVpPPnbAfBvMcRoPuw,4.0
J2PX0ubuImg0YL10IHuW5Q,oDNfrdvMV2Fq0R6vd2XwNw,3.0
lIMA29eEeNsYWF5VaflG_g,U-zsJM-VN89i3PbaIbKmJw,3.0
DWfos3PxcrkqAJoAZHEg3A,5cbsjFtrntUAeUx51FaFTg,4.0
CYTpi63Tv_UTjsaTMCZUvg,zMfZLd5_h5W8ZVxTNoeJyQ,3.0
jn3N7FHv--yLgChbEwpMNw,7sPNbCx7vGAaH7SbNPZ6oA,4.0
KViAfL75-D4FLdH9OUcuPg,i_r5yf-WrVJbMZWyOTv6UQ,4.0
9W73B44Iw8WslrTNB2CdCg,r-uKGbHOb3Qdz_s2U-PuFQ,4.0
C2C0GPKvzWWnP57Os9eQ0w,wWuGa3OOQJro_XGe-GKBXA,5.0
M3ncFIlEfaSdSpoiMINwBA,opBoB-pMHzUaK0-zsnUd1Q,4.0
owlUazXSDLaxlOV7z8181g,ZjSzUWHtnpCfjsa7CksSOg,3.0
i7QG1ixeuFwpemeLvmRKHA,pH4hm0wb9GCQetnrUvbQxQ,1.0
gMRbRiQdam0Wgb_K6sR_sQ,plHKBwA18aWeP-TG8DC96Q,2.0
qAffLpiQCJF7q5IogUwz8Q,FaHADZARwnY4yvlvpnsfGA,4.0
WANhIVSoD5oIIu2LfKx5Ig,TL5Dtfnf-5hYG13lBF9N2A,2.0
hLVq7VSJBHZwqurwWoCmpg,-j0CbYvlwuJ3Tfx__X38gA,5.0
gZ5E2M71sRiMa_2_bt_MCg,1SymqQqPhgE7ulD6Vd87rQ,4.0
tI2Z3Onpf8BurgEYhM5UEw,CoYJ-GPyueDPnp91fmPu9A,2.0
D3fOi-5w4intrUTWXzIQew,oH6QAuoTLFaX97oqqpLTMg,1.0
7UZ5w4eoo3dJOWRbHEaYwg,KEFEBgyjwcWuvWa5rXKOow,5.0
4m9NXICYBC5i9t4aTt-I6w,BIBWGO_r_1znnlmLbp4Nxg,4.0
iiQAk1fM5_WqngmNYQwrmQ,dWk0mbhj79pK3WBp5oLtpw,4.0
IS85ZoawxOBqFJRZWcsnog,AGuoDJXEM092-Bowsn_o9Q,4.0
gQDLi67PvBxEWsQYAcyMsw,5-fpVbhoZcuSWatzof5YIg,5.0
btwW4jGa1zFCBu5q5cCnEg,llKBbswD5XIb-kXFSCP9Tg,3.0
bW9Im3L8FG_8ZORBoFl8UQ,G859H6xfAmVLxbzQgipuoA,5.0
t11KdyiSntMe74NhHrTynw,QJcJaqhxFGaj0V6rRWupvA,2.0
D-ZyQ4iT1XRFkcOAWXnxCQ,pHA8wyVcrkhI4wQ3mt6NHw,4.0
_VD870pQZJPqcGd07vxMsg,9PIC380tmNYpIC3z5cvcNA,3.0
-ShdX4pDKrldKfic9rHhSQ,gZvwCOaMhxFXXNvy1q9_LA,4.0
Ry2eEdDFbB3jCd-puLq0bg,bNt_GCxZjWZne1odwDicLg,5.0
_muhtS8ZFnV61s7Q4JXDwQ,Kut9tVbDX_f7qKMRRoXg3w,4.0
J3ucveGKKJDvtuCNnb_x0g,J8cLxK-DIl8ZweElFLec7Q,4.0
1Dj1VmFzA-t9fT8d4ExJAA,VGKq16vCdPPHMoryy6XTHg,4.0
bLbSNkLggFnqwNNzzq-Ijw,KhWl4Mwhm_Oqq0zIIz-0wQ,3.0
Y1zzn6_oMo6RXl9rlwy6Iw,whF3fiWey-GJLzmX3yoC5w,4.0
WcmMeT_3fnjJniILAg7jHA,ccd6w9w81PUBmtV1DFXgig,3.0
_pMzR6yoPbU98t-NH8TZ3w,e7N0AW-sKkJmRIpEovxBAg,4.0
SGTH6vBZibuM6FmzTFiqHw,gGt00WW8sNY2Sop7jYa7Tw,5.0
YheJrg5LWIVQpIUfGle-GQ,vna49NPM-7B11tcFPTgnsg,5.0
i_DR3vdE73nVm2GlMbGpGA,okgI89cCzqz-M_TUPCeBew,5.0
Hi10sGSZNxQH3NLyWSZ1oA,4RNBXjX2kTwpawbmDQqzow,5.0
wai1J7wtI5Wp0DUwy3QG2w,SqxIx0KbTmCvUlOfkjamew,4.0
697iJkhX1mkVF9RNhn114Q,tzl4KHt6ZAwyUJIEyemrtQ,4.0
vS4AxqL42Y7r741YOJ62_A,gwYt_q3Ob7aQJIefIBsZiQ,5.0
xA1Ak4QJ_WE_8Nadpi8IhA,bRntmjztJ4dFDA_LYiEECw,5.0
yL4whR1Qb63FptG9IVRdVQ,--cZ6Hhc9F7VkKXxHMVZSQ,4.0
KykUsR7VgyCna2OTMW-eSQ,beuVp5CZxCdNvQIIPBS2rw,4.0
NNgQ8fV5ARQgHw-Ob7l50A,lI8ScnSwIKe7hl0Z-uF2ug,3.0
65kdUhcdbgCqc0tvfK56Eg,iGEvDk6hsizigmXhDKs2Vg,4.0
Gb9Y_f1xslY1mDvvHBXaLg,5ujbo7pbCrkzdxYWIfx4nA,4.0
FmtnXwc_eyvpIv1Q1-bVCQ,DyCv2ubxeygyOUWJ4lnewg,4.0
6m18Kd78MTNcT_O-dI8ZHA,h6f3QbR0n0fpS2Tu9MJJTw,5.0
3vTf1xay9Oewde1BzakcQw,f9sU31meK0bqAD7922sCog,5.0
3wB-JjsUjkvdNUDRnChsVg,pLMPpaJ7whp86uL_3ezwMg,4.0
9bvlW5Gos1kxzvcM3c-12w,CYdaL97sAtDvF-IAkP0klA,4.0
e3jav1lBZRKP2iaCYHJHPQ,Qmwfg-PtYuCo5Q_IwcA_HQ,3.0
8yJwzY5kRfRTqg5UdoMAsA,7zec5DCEukcx8GRFn9LbLQ,3.0
3mfYOXGi98d_heab6KZLtA,JPfi__QJAaRzmfh5aOyFEw,5.0
2e5V6M4GNufEnbGJpVdCjw,xYeLEIWbG0IBnMGU2mWUBg,4.0
wwPSdOrW0jVNgzr8whD0Jw,mRKTDhmeAt3oLYSsW54LLQ,4.0
cxKdIlgEOUiweY-joDEWDg,TZmMsbw5TbRqv8rmKj_aGg,5.0
JrXC_MDp38BWwLn2SFdNsA,bNHeKmkBx5emT9xLfdWyjw,5.0
dsX3MiQiTy3OVI8MKn0I4w,XU-52fK8L5e9cpwPgvp34Q,4.0
Hw5riZfnB-B7G79vBTOssA,k-drEjxKmfqllwfY90STfA,4.0
B3B4FRlf85v7gEhTmfMihw,1yBhet37qpki8W0EvOi70g,4.0
0KeT9NKimYkHN0wlrij-dg,E74g5nmRJj9LQS1uyKmq8A,4.0
QYobbHEmhLGuS6QDqVRTLw,a4grXFNKZmZm0ZJXd1PVdQ,3.0
XfQloz-i6NywnjZl0OIzwA,5xTHY_U8jn6MnXJMOSH69g,5.0
AOmYtTcKe0NHtTgX9nbGSg,nD3FyISCri8uLP0NJY5CZA,4.0
DkCIL93oNibJqtC1vETucA,oEkOj9NXJFrjFn3NBB_jpA,4.0
-P3SyBLmBhyhDcYatlBgBQ,cKG42eNhcACwgXcqAyhjRg,2.0
9ks-80ZxeCZWNObzEbW4-Q,jVD09YgKsDtKD5sOYes6wg,5.0
frlKbObavggbdI6cWYO8XA,m4PW-GMc8JOU5nmMYncu-Q,4.0
FTZdbIhC4Rccd6phcO86Ug,bcgpyqPjC81lODTHzL_Mhw,5.0
8oNbx_xxll_oNUh-x-s16g,IMLrj2klosTFvPRLv56cng,5.0
g8HZLiCSgWVkIMvcMHtRjA,2hyciWHsqnbqdEkUvO3KuQ,3.0
JVj_69zYnmzWnUY_U9YgSA,uZLt76BL4_4A-T6501ugnQ,5.0
48vRThjhuhiSQINQ2KV8Sw,yvqcZrHixuf_oIUW83xUcQ,4.0
3ajYEDNvhbmk8AHVObIDhA,vl1aHp6pvnSmpoRQShWLjg,4.0
AsYBFmnMZMm9FOJi6o0seA,0yjLZZx708uJbierAonqQg,3.0
h7Qb2VZwNstP84ntwfJJZQ,3CG7oBD_k85M8jJ_JlhL-A,1.0
sFJjEc7ytSUV28Y7PpdMjQ,u-SvRRAfYgpbXZRfQgcTzA,5.0
6btMczuTVuoJnmarbkWP_A,qrr5PjTljEn_94tL83ETag,1.0
HvZQ9qFkRSxRCI0tMQ6nLA,6Q7-wkCPc1KF75jZLOTcMw,1.0
KdQq5g7AjZyCrB2gzwHsmQ,kbaXNZLUyVuWbeQxH-NNKw,3.0
PVVIVG2HJHXWTkgR9fTfIQ,DXlDzOcpdUE_F21tok0fgw,4.0
1iBkIyXBHhUd_4TAzXr--Q,ZjKpGYdQCQPxzkYWAsV56w,4.0
e4V4WN6wSbCWl6BzyGBEuQ,1ZDGpyCKBX-VvuO0Vl2tww,4.0
Jb13QyXGi0zD4ZtSTBQwpQ,H3cmYaIw2LOZ5ZM_Bt2v8Q,3.0
6NYDXzkyYW3O2zYjzPRMsg,WI4_e2nbKHH-g-5TZ2SvpA,4.0
DgS1_iYo9Y_8bOlBeJl6DA,aKcqKNcbwNydCBnvAA4TeQ,5.0
XnuuGtEl7E8syck0QhjO3w,P8uECqGqXWTwEndkh-6bQw,5.0
pOGoWnHqeV_XkW1IEH0TsQ,54LYVM1gCGQ2UVFK9QhgTw,5.0
nMufnLSs_wV_hl_PgNd_Og,mdUnUYQoXTouoziuLzaR0g,3.0
hrA2TKOiPrJ0Va3ceAgq9g,1_rqZz1K5Uoq2RvZlINfgA,5.0
TprC8sujz8MkwuomrqUSiw,Q5sn7sP6v_lk3pxn0xVIlA,4.0
Ryxj0u0AW3mRsRypdYli2A,VxCnyVYn-FFgv6F1EqbdKA,1.0
YaqtV-TMrF6_DSyWuu-L7w,TfabYPasZ1oOMN6JLa-yvw,5.0
OvQtTXbpzJFGhbjNqWjGOA,TcCWYYL6FxBTT6KrxabwRg,5.0
mnJvynzRIYptrjyKtEBiTA,Oj4PqiXtPTd4kZdI5aG1uw,3.0
zoyb93pskMhDgXZgv-DKtA,4k3RlMAMd46DZ_JyZU0lMg,3.0
PKEzKWv_FktMm2mGPjwd0Q,3krH851t5bCLeksZDKASaQ,4.0
0ZNkuQw2iiEgmOKHToZIyQ,AFxhYWtszxGXaGGMnWZ9CA,4.0
syA7uYoDjohc7gWBWaEZmw,UAEoomKQwpiFhaJSzrboQA,4.0
WtDFbn3YLJ5eUkiQ6Yx_Cw,ppobG2P-YmqTPy0s4MTRtA,5.0
ehzvSXsijzgxsYHvXeaS-Q,k6xdowEVuVayawlVr7reyw,4.0
23o7tyUGlC6FCDVcyqLeFA,sKrt4CMGyG8YAjxVkk4hPQ,3.0
WIu4IqktLQ6Qm46L5r5Baw,Ett_hy5k5_hI4GvPN9cyHg,1.0
BE4fE4R3TaVn8xy4sYYjbg,uuGL8diLlHfeUeFuod3F-w,1.0
ssz4_Rj8p1CLgO2WWnIoTA,burnDlH36FSphvf4vQf10w,5.0
pn_flI3EBNugBEYFp9okxQ,iwxV8t1-y9h1XsmSEqSf3w,4.0
cuCf5ydDSmXAgAeCf8ELtA,FaHADZARwnY4yvlvpnsfGA,3.0
i25At3OIPk1hzEpyUQQ4ww,HmeRzfULqmvcx_3TRe_tBw,5.0
3x1sSKVaNr6wQdvCjiee0w,OGQ_6nIn4QQL2U6t0XeHtA,2.0
ufc6SMa1EA_VOP3Gmmq3gQ,gh6RZ1HvVlZDtjOvrRcF3w,3.0
1ZxQe_ZeUG24aEL1r6gTcA,ebTvBxSStI9Vf5Tpux_X3Q,2.0
j1v4hTEcb9Nnm5aQhlJ3OQ,-OxDX2fPQLYi6ChW2Z6xxQ,5.0
JiRZzPhGTbcnzTpu-BsyEw,Iy-D1rYKS-0ZEgG38rrIag,5.0
rckjLcYiZNr0agDMXPZrcA,owjS04hpDA-XExecvsU0OQ,5.0
gfY5hPf4umUmBSoKg4ulmA,Gt4z3AylNTsEPDkzkaC7HA,4.0
I-4KVZ9lqHhk8469X9FvhA,mqn4Vtpj6KLYHjkAVVMfVQ,3.0
GERRIWMslcP4-O6mLErPSQ,-76didnxGiiMO80BjSpYsQ,4.0
bLbSNkLggFnqwNNzzq-Ijw,dn51F67VLgPuqy_8SFk9oA,4.0
-srZqmR83vjSfR6PSUyVUA,RJNAeNA-209sctUO0dmwuA,3.0
ztgrRuhMQsrqnQw8XHhTVg,f4kNNLU_0q_2J711jCN7dA,4.0
G-6X-llgA_qAxGxocykHzQ,zLPs4wSjtfZxVy3WByt00g,5.0
WSYK4dwUGbBz2ww_-raRJQ,Dy99p5bWfr6g0UtlmPjDqg,4.0
cKJ0r01eF7E-tYp2FQOyRA,ycFthc3nxzU_dWfRFev41Q,5.0
47o3g8bBfB502lG9yO3A1g,9nMoCP27LfPGo2Yu-6z1bg,5.0
mTuRMYoJwIWXRs6KGUPzIg,FUqvrauxIP8bcI2aVeoXdg,3.0
XYCIjBLP7VAJTIr5Ig0uwA,ddouZi236BpT15DzXjRHiA,3.0
xAWA2aheTP6YwcFWgmeLaQ,065c76tt1dXBNmoGBymUgQ,4.0
r0j4IpUbcdC1-HfoMYae4w,ypfFfR3-PbtoslIhohNstw,4.0
tU94-C1zpBsfGFvpsJJr2w,iwFoA98-OgcdXmNS0LxNOA,3.0
HYQoxBC1y1DGPq6pGP09Tw,7xXaO9deBDh_dd0JQjA-Qg,4.0
rKkpHJkJ27xOwnhy_bMkvA,kW0U0xCT6w-5lkLt_k0ysA,4.0
-TgH6o0YR2mNwV-RDFNiMg,kPfhSK0kcUmOTmC5DEjaDw,3.0
5nx6NaAdV9-w5AEfzFAFbA,ejSvwvEfS6pjVrFR5WQ2pA,4.0
yrhB_rQyrmSQ8WFSHxzaEQ,_cjPEH9wXhKS-HQe_U3M4Q,4.0
EQecQy0e8i8caL5Zhn7org,yiKd42V_SoI_08DL62twDQ,3.0
6EX02WhE9qj4UDfPSh-viw,gTw6PENNGl68ZPUpYWP50A,5.0
cCke3VtFLtqgzkgYSrSE2g,wY3dlpLa0BHfDENYAPYuZA,3.0
UYcmGbelzRa0Q6JqzLoguw,ruebCPuCaZ25S5Z4KDwGpA,5.0
jr_zzCnS0jaSGO4AbORLXg,qiRyyRWt6jmAxcoVW0-WHA,3.0
CxDOIDnH8gp9KXzpBHJYXw,kKC7UTcHZM3zLfT97x3msg,4.0
OepicbUeYRwxGWM_rp1JRw,bbIS7aOj84UEKzIuqyICJQ,4.0
uusBaJX5IaCExRFx2UBP5g,DlFKsdGY7-7c4u7_A-W99Q,3.0
crMMCGbeSwO_hEYoJSTdBA,LuBj6jfwKsbpKy441wkRlQ,4.0
Jiw1kr7W1IbbqL1p_V7d1A,cDGaMsCAx8guR1IUrxLxWA,4.0
DOZtiJTh6ZYsZJcXgPrdBg,2rZy8hefL26IEpyA-sPQ-A,4.0
0C4ccDiZlnW68ULoDKE3NA,fqBnZxSkG287OOyU9LvTig,5.0
SAdffUxscHOEygtbQqREIA,orrhJxM6V1USwccG7MlxmA,4.0
O0evs8847ecEkeFMEuK4PA,o5t33JVLpZWf269AEPB95Q,4.0
JrXC_MDp38BWwLn2SFdNsA,bZgfnQtLXly82_XmLBqOwQ,3.0
7U3H1iJZ04FbadJtt2Npjg,NAyXRFKfSn6b7fSvVI7M4A,5.0
LQG9wFTmscbAATp8QWj1hg,TxOjL5plaQ1803ad4O7WSw,4.0
7Oe6ikklTjVBbEFw9emLcA,1Z5S_Lkcl6vA3ZvrAG91TA,4.0
2oTG2GrBpikkonRxQywI7Q,bj983gybZceLrdUBeCahkQ,4.0
azpZPrb02xWYI_S0MYfIGA,FA-FJyVkMsgsLsoQWe4QFg,5.0
9ktB1WEZx6ytMsRxRIMiJg,wZvSsHFU0NdyQ03625kh6g,4.0
tOMztypmq06beq-zncxjiw,eC0iLr5RxpZPmJ6NGSqijA,2.0
gn9jmujma9SyDirweX1c6g,E5GnSqLpuPTKCChnZmD7ag,4.0
5XAXkk6WENi0OW_HSSXRWA,DxgSVufr_6y_Rc63CC17Zg,5.0
OhsCg_yTTSUiRvkTGiPyog,qnZzSC4TKen19Gz9nyKCvw,2.0
viwKpVVaOhWur77Sh4L4cw,K7lWdNUhCbcnEvI0NhGewg,4.0
CLhwqxLbc4GsNLDUC0gaww,dL0Ax4AI8ZN8LK0o7bdS2A,1.0
